"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"7500937","14067611172000111000000000U6","ESCUELA PRIMARIA EL AGUACATE","SECRETARIA DE EDUCACION PUBLICA ","611122","Escuelas de educación primaria del sector público","0 a 5 personas","CALLE","EL AGUACATE","CALLE","NARANJO","CALLE","ALTA VISTA","CALLE","DIAMANTE",,"SN",,,,,"COLONIA","VISTA HERMOSA",,,,"48272","14","JALISCO","067","Puerto Vallarta","0252","El Aguacate","0020","006","3221392423",,,"Fijo","20.73879233","-105.16737199","2019-11"
"1965067","14067611122000293000000000U7","ESCUELA PRIMARIA EL PENSADOR MEXICANO","SECRETARIA DE EDUCACION PÚBLICA SEP ","611122","Escuelas de educación primaria del sector público","6 a 10 personas","CALLE","JOSE MARIA PINO SUAREZ","CALLE","PLUTARCO ELIAS CALLES","CALLE","REVOLUCION","CALLE","CÁNDIDO AGUILAR","225",,,,"0",,"COLONIA","DE LAS JUNTAS DELEGACION",,,,"48291","14","JALISCO","067","Puerto Vallarta","0031","Las Juntas","0694","026","3222900599",,,"Fijo","20.6977733","-105.24435569","2010-07"
"1965050","14067611122000423000000000U0","ESCUELA PRIMARIA EMILIANO ZAPATA","SECRETARIA DE PLANEACION Y FINANZAS DEL GOBIERNO DEL ESTADO ","611122","Escuelas de educación primaria del sector público","11 a 30 personas","CALLE","EMILIANO ZAPATA","CALLE","5 DE SEPTIEMBRE","CALLE","LIBERTAD","CALLE","HIDALGO","115",,,,"0",,"COLONIA","LEANDRO VALLE",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0073","030",,,,"Fijo","20.65037458","-105.21943617","2010-07"
"1774844","14067611122001071000000000U6","ESCUELA PRIMARIA ENRIQUE PEREZ DAVILA","SECRETARIA DE EDUCACION JALISCO ","611122","Escuelas de educación primaria del sector público","0 a 5 personas","CALLE","GOLONDRINA","CALLE","COLINAS","CALLE","PRADERAS","CALLE","MONTAÑA","133",,,,,,"COLONIA","CAMPO VERDE",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2652","002",,,,"Fijo","20.69046093","-105.21358586","2014-12"
"7615227","14067611122001222000000000U5","ESCUELA PRIMARIA ESTATAL ENRIQUETA GONZALEZ BAZ","GOBIERNO DEL ESTADO DE JALISCO ","611122","Escuelas de educación primaria del sector público","6 a 10 personas","CALLE","MISMALOYA","CALLE","NINGUNO","CALLE","ECOTERRA","CALLE","COSTA CAREYES",,"SN",,,,,"FRACCIONAMIENTO","ECOTERRA PARAISO",,,,"48274","14","JALISCO","067","Puerto Vallarta","0268","Ecoterra Paraíso","0020","005",,,,"Fijo","20.74959401","-105.16031061","2019-11"
"1776313","14067611122000802000000000U5","ESCUELA PRIMARIA FAUSTO PRIETO SANCHEZ","SEJ ","611122","Escuelas de educación primaria del sector público","6 a 10 personas","PRIVADA","CARTAGENA","CALLE","BARRANQUILLA","PRIVADA","MONGOLIA","CALLE","J. A. VILLASEÑOR",,"SN",,,,,"COLONIA","LOMAS DE COAPINOLE",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1067","022","3111143544",,,"Fijo","20.6613989","-105.19475374","2014-12"
"1929118","14067611122000363000000000U8","ESCUELA PRIMARIA FEDERAL BENITO JUAREZ TURNO VESPERTINO","GOBIERNO FEDERAL ","611122","Escuelas de educación primaria del sector público","11 a 30 personas","CALLE","ALAMEDA","CALLE","JAPON","CALLE","CHINA","CALLE","MIRAMAR","1325",,,,,"SN","COLONIA","VILLA DE GUADALUPE",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0891","004","3221142340",,,"Fijo","20.65092169","-105.20252846","2010-07"
"1965110","14067611122000252000000000U3","ESCUELA PRIMARIA FEDERAL FRANCISCO GONZALEZ BOCANEGRA","SECRETARIA DE EDUCACION PÚBLICA SEP ","611122","Escuelas de educación primaria del sector público","6 a 10 personas","CALLE","ENCINO","CALLE","AMAPAS","CALLE","NOGAL","AVENIDA","ARBOLEDAS","410",,,,"0",,"COLONIA","ARBOLEDAS",,,,"48315","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2154","007",,"BOCANEGRA4079@GMAIL.COM",,"Fijo","20.65868262","-105.22573805","2010-07"
"9183681","14067611122001253000000000U0","ESCUELA PRIMARIA FEDERAL FRANCISCO GONZALEZ BOCANEGRA","SECRETARIA DE EDUCACION PUBLICA ","611122","Escuelas de educación primaria del sector público","11 a 30 personas","CALLE","FRESNO","CALLE","CEDRO","AVENIDA","TAMPICO","CALLE","CEDRO",,"SN",,,,,"COLONIA","LA PRIMAVERA",,,,"48325","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1283","002",,,,"Fijo","20.63069973","-105.21142649","2019-11"
"1775614","14067611122000963000000000U5","ESCUELA PRIMARIA FEDERAL FRANCISCO VILLA","ESCUELA PRIMARIA FEDERAL FRANCISCO VILLA ","611122","Escuelas de educación primaria del sector público","11 a 30 personas","CALLE","24 DE FEBRERO","CALLE","HEBERTO CASTILLO","CALLE","4 DE JULIO","AVENIDA","SAN NICOLÁS","686",,,,,,"COLONIA","EL PROGRESO",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1527","052","3221132066",,"14DPR3863Y.BLOGSPORT.MX","Fijo","20.67673356","-105.19994938","2014-12"
"1778174","14067611172000043010000000U1","ESCUELA PRIMARIA FEDERAL JUAN ESCUTIA","SECRETARIA DE EDUCACION PUBLICA ","611122","Escuelas de educación primaria del sector público","11 a 30 personas","AVENIDA","TAMPICO","CALLE","CAUCHO","CALLE","FRESNO","CALLE","CEDRO","269",,,,,,"COLONIA","LA PRIMAVERA",,,,"48325","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1283","002",,,,"Fijo","20.63059011","-105.21093086","2014-12"
"1965035","14067611122000633000000000U4","ESCUELA PRIMARIA FEDERAL LÁZARO CARDENAS DEL RIO TURNO MATUTINO","SECRETARIA DE EDUCACION PÚBLICA ","611122","Escuelas de educación primaria del sector público","11 a 30 personas","CALLE","CONSTITUCION","CALLE","MELCHOR OCAMPO","CALLE","GOMEZ FARIAS","CALLE","15 DE MAYO","587",,,,"0",,"HACIENDA","LAS PALMAS DE ARRIBA",,,,"48260","14","JALISCO","067","Puerto Vallarta","0038","Las Palmas de Arriba","0904","032",,"LAZAROC2933@GMAIL.COM",,"Fijo","20.82452266","-105.10121767","2010-07"
"1775612","14067611122000773000000000U8","ESCUELA PRIMARIA FEDERAL PRICSILIANO SANCHEZ","ESCUELA PRIMARIA FEDERAL PRICSILIANO SANCHEZ ","611122","Escuelas de educación primaria del sector público","11 a 30 personas","CALLE","24 DE FEBRERO","CALLE","HEBERTO CASTILLO","CALLE","4 DE JULIO","CALLE","HEBERTO CASTILLO","686",,,,,,"COLONIA","EL PROGRESO",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1527","052",,,,"Fijo","20.67673446","-105.19994148","2014-12"
"1965000","14067611122000112001000000U9","ESCUELA PRIMARIA FEDERAL PROFESOR RAFAEL RAMÍREZ CASTAÑEDA","SECRETARIA DE EDUCACION PÚBLICA ","611122","Escuelas de educación primaria del sector público","6 a 10 personas","CALLE","CONSTITUCION","CALLE","MELCHOR OCAMPO","CALLE","GOMEZ FARIAS","CALLE","15 DE MAYO","587",,,,"0",,"HACIENDA","LAS PALMAS DE ARRIBA",,,,"48260","14","JALISCO","067","Puerto Vallarta","0038","Las Palmas de Arriba","0904","032",,"WWW.RRRAMIREZ0358@GMAIL.COM",,"Fijo","20.82452266","-105.10121767","2010-07"
"1929115","14067611122000523000000000U7","ESCUELA PRIMARIA FEDERALIZADA CONSTITUCION TURNO MATUTINO","SECRETARIA DE EDUCACION PUBLICA ","611122","Escuelas de educación primaria del sector público","11 a 30 personas","CALLE","ALAMEDA","CALLE","JAPON","CALLE","CHINA","CALLE","MIRAMAR","1325",,,,,,"COLONIA","VILLA DE GUADALUPE",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0891","004",,,,"Fijo","20.65091911","-105.20252124","2010-07"
"6493895","14067611122001061000000000U7","ESCUELA PRIMARIA FRANCISCO I MADERO","SECRETARIA DE EDUCACION PÚBLICA SEP ","611122","Escuelas de educación primaria del sector público","0 a 5 personas","CALLE","NINGUNO","OTRO (ESPECIFIQUE)","DOMICILIO DESCONOCIDO","OTRO (ESPECIFIQUE)","NINGUNO","CALLE","NINGUNO",,"SN",,,,,"LOCALIDAD","LOS LLANITOS",,,,"48267","14","JALISCO","067","Puerto Vallarta","0078","Los Llanitos","0158","001",,,,"Fijo","20.54075985","-105.13338796","2016-01"
"1932637","14067611122000503000000000U9","ESCUELA PRIMARIA FRANCISCO MEDINA ASCENCIO","SECRETARIA DE EDUCACIÓN PÚBLICA DEL ESTADO DE JALISCO ","611122","Escuelas de educación primaria del sector público","11 a 30 personas","CALLE","PELICANO","CALLE","GAVIOTA","CALLE","FLAMINGO","CALLE","PAVO REAL","315",,,,,,"COLONIA","LOS TAMARINDOS",,,,"48282","14","JALISCO","067","Puerto Vallarta","0028","Ixtapa","0800","004","3222816432",,,"Fijo","20.71396893","-105.21456065","2010-07"
"1936823","14067611122000333001000000U1","ESCUELA PRIMARIA FRANCISCO VILLA","SECRETARIA DE EDUCACION PÚBLICA ","611122","Escuelas de educación primaria del sector público","6 a 10 personas","CALLE","PEDRO VELEZ","CALLE","MIGUEL BARRAGAN","CALLE","JOSE JUSTO CORRO","CALLE","MIGUEL BARRAGÁN","340",,,,"0",,"COLONIA","GUADALUPE VICTORIA",,,,"48317","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2173","006",,"FVILLA3842@GMAIL.COM",,"Fijo","20.68232562","-105.23886597","2010-07"
"1776291","14067611122000863000000000U7","ESCUELA PRIMARIA GENARO PADILLA TURNO VESPERTINO","SECRETARIA DE EDUCACION PÚBLICA SEP ","611122","Escuelas de educación primaria del sector público","11 a 30 personas","CALLE","AVENIDA","CALLE","16 DE SEPTIEMBRE","CALLE","12 DE OCTUBRE","CALLE","FRANCISCO VILLA","494","SN",,,,,"COLONIA","COAPINOLE",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0533","025",,,,"Fijo","20.65636057","-105.21224338","2014-12"
"1965115","14067611122000733000000000U2","ESCUELA PRIMARIA GUADALUPE MARTINEZ VILLANUEVA TURNO MATUTINO 14DPR3192Z","SECRETARIA DE EDUCACION PUBLUCA ","611122","Escuelas de educación primaria del sector público","11 a 30 personas","ANDADOR","M. PEREZ TREVIÑO","CALLE","CARLOS R. PALACIOS","CALLE","CARLOS R. PALACIOS","CALLE","NINGUNO","540",,,,,,"COLONIA","INFONAVIT CTM",,,,"48318","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1705","001","3222258684",,,"Fijo","20.64463988","-105.21283521","2010-07"
"1963435","14067611122000463000000000U6","ESCUELA PRIMARIA IGNACIO L VALLARTA","SECRETARIA DE EDUCACION PUBLICA ","611122","Escuelas de educación primaria del sector público","6 a 10 personas","CALLE","VENUSTIANO CARRANZA","CALLE","PINO SUAREZ","CALLE","OLAS ALTAS","CALLE","BASILIO BADILLO","0","SN",,,"0",,"COLONIA","EMILIANO ZAPATA",,,,"48380","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0247","014","3222222981",,,"Fijo","20.6025697","-105.23782924","2010-07"
"1775541","14067611122000762000000000U1","ESCUELA PRIMARIA IGNACIO MANUEL ALTAMIRANO","SECRETARIA DE EDUCACION PÚBLICA SEP ","611122","Escuelas de educación primaria del sector público","6 a 10 personas","AVENIDA","DE LOS FILOSOFOS","AVENIDA","DE LOS MAESTROS","CALLE","PENSADOR MEXICANO","CALLE","M. GUTIÉRREZ NÁJERA","569",,,,,,"COLONIA","MAGISTERIO",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2243","002",,,,"Fijo","20.67211134","-105.20984625","2014-12"
"9191792","14067611312000062000000000U3","ESCUELA PRIMARIA IGNACIO MANUEL ALTAMIRANO TURNO MATUTINO",,"611122","Escuelas de educación primaria del sector público","6 a 10 personas","CALLE","ITALIA","CALLE","MANUEL CORONA","CALLE","EUTIQUIO GONZALEZ","CALLE","FRANCIA","901",,,,,,"COLONIA","BRISAS DEL PACIFICO",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2277","026",,,,"Fijo","20.66254837","-105.20056634","2019-11"
"1776347","14067611122001093000000000U0","ESCUELA PRIMARIA INDEPENDENCIA","SECRETARIA DE EDUCACION PÚBLICA SEP ","611122","Escuelas de educación primaria del sector público","11 a 30 personas","CALLE","ALEJANDRINA","PRIVADA","ALEJANDRINA","CALLE","OBSIDIANA","CALLE","DEL CANAL","0","SN",,,"0",,"COLONIA","JOYAS DEL PEDREGAL",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1071","033",,,,"Fijo","20.6656309","-105.19084619","2014-12"
"1910739","14067611122000132000000000U7","ESCUELA PRIMARIA JOSE CLEMENTE OROZCO",,"611122","Escuelas de educación primaria del sector público","6 a 10 personas","CALLE","RAYO","CALLE","BRISAS","CALLE","RAYO","CALLE","BRISAS","291",,,,,,"COLONIA","BUGANBILIAS",,,,"48340","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0641","011","3222226363",,,"Fijo","20.62453712","-105.20989121","2010-07"
"1908929","14067611122000031000000000U1","ESCUELA PRIMARIA JOSE GONZALEZ TORRES 14DPR3973D","SECRETARIA DE EDUCACION PUBLICA ","611122","Escuelas de educación primaria del sector público","6 a 10 personas","CALLE","NARCISO MENDOZA","CALLE","JUAN DE LA BARRERA","CALLE","JOSE MARIA ANAYA","CALLE","AGUSTÍN MELGAR","240",,,,"0",,"COLONIA","INDEPENDENCIA",,,,"48327","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0961","029",,,,"Fijo","20.64049382","-105.20770576","2010-07"
"1965114","14067611122000162000000000U4","ESCUELA PRIMARIA JOSE MARIA MORELOS Y PAVON","SECRETARIA DE EDUCACION PUBLICA ","611122","Escuelas de educación primaria del sector público","6 a 10 personas","CALLE","MANANTLAN","CALLE","OBELISCO","CALLE","SIN REFERENCIA","PRIVADA","NINGUNO","751",,,,"0",,"COLONIA","BUENOS AIRES",,,,"48370","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0660","014",,,,"Fijo","20.59808935","-105.22363921","2010-07"
"6479520","14067611122001111000000000U0","ESCUELA PRIMARIA JOSE MARIA MORELOS Y PAVON","SECRETARIA DE EDUCACION PÚBLICA SEP ","611122","Escuelas de educación primaria del sector público","0 a 5 personas","CARRETERA","LOCALIDAD 800","OTRO (ESPECIFIQUE)","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO",,"DOMICILIO CONOCIDO",,,,,"LOCALIDAD","EL JORULLO",,,,"48267","14","JALISCO","067","Puerto Vallarta","0030","El Jorullo","0158","800",,,,"Fijo","20.56","-105.13816833","2016-01"
"1775386","14067611122001002000000000U1","ESCUELA PRIMARIA JOSE MARIA MORELOS Y PAVÓN URBANA 1137","SECRETARIA DE EDUCACION PÚBLICA ","611122","Escuelas de educación primaria del sector público","6 a 10 personas","CALLE","MARIANO ABASOLO","CALLE","MIGUEL ÁNGEL ROBLES","CALLE","EUTIQUIO GONZALEZ","CALLE","HIDALGO","622",,,,,,"COLONIA","MORELOS Y PAVON",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","260A","022",,,,"Fijo","20.66657609","-105.2143602","2010-07"
"1774864","14067611122001022000000000U9","ESCUELA PRIMARIA JOSÉ OTHON DE AGUINAGA","SECRETARIA DE EDUCACION JALISCO ","611122","Escuelas de educación primaria del sector público","6 a 10 personas","CALLE","GOLONDRINA","CALLE","COLINAS","CALLE","PRADERAS","CALLE","MONTAÑA","133",,,,,,"COLONIA","CAMPO VERDE",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2652","002","3221783207",,,"Fijo","20.69067463","-105.21355034","2014-12"
"1908253","14067611122000543000000000U5","ESCUELA PRIMARIA JOSE VASCONCELOS","ESCUELA PRIMARIA FEDERAL JOSE VASCONCELOS ","611122","Escuelas de educación primaria del sector público","11 a 30 personas","CALLE","UNIVERSO","CALLE","UNIVERSO","CALLE","NINGUNO","CALLE","UNIVERSO","115",,,,,,"COLONIA","LA AURORA",,,,"48338","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1743","024","3222242525",,,"Fijo","20.65767228","-105.23516683","2010-07"
"1922150","14067611122000603000000000U7","ESCUELA PRIMARIA JUAN ESCUTIA","SECRETARIA DE EDUCACIÓN PÚBLICA 14DPR3841M ","611122","Escuelas de educación primaria del sector público","11 a 30 personas","AVENIDA","DE LOS MAESTROS","CALLE","JUAN ESCUTIA","PROLONGACION","HIDALGO","CALLE","AGUSTÍN MELGAR","4",,,,,,"COLONIA","NIÑOS HEROES IXTAPA",,,,"48280","14","JALISCO","067","Puerto Vallarta","0028","Ixtapa","0995","018","3222812176",,,"Fijo","20.72140153","-105.20531344","2010-07"
"1907387","14067611122000062000000000U6","ESCUELA PRIMARIA JUAN RULFO","SECRETARIA EDUCACION PUBLICA ","611122","Escuelas de educación primaria del sector público","6 a 10 personas","CALLE","ENCINO","CALLE","AMAPAS","CALLE","NOGAL","AVENIDA","ARBOLEDAS","410",,,,"0",,"COLONIA","ARBOLEDAS",,,,"48315","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2154","007",,"JUANRULFOARBOLEDAS@GMAIL.COM",,"Fijo","20.65868262","-105.22573805","2010-07"
"1910740","14067611122000072001000000U5","ESCUELA PRIMARIA JUAN RULFO","PRIMARIA JUAN RULFO ","611122","Escuelas de educación primaria del sector público","0 a 5 personas","CALLE","RAYO","CALLE","BRISAS","CALLE","SIN REFERENCIA","CALLE","BRISAS","291",,,,"0",,"COLONIA","BUGANBILIAS",,,,"48340","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0641","011",,,,"Fijo","20.62510381","-105.2101576","2010-07"
"1928730","14067611122000393000000000U5","ESCUELA PRIMARIA JUSTO SIERRA MÉNDEZ",,"611122","Escuelas de educación primaria del sector público","11 a 30 personas","CALLE","EMILIANO ZAPATA","CALLE","5 DE SEPTIEMBRE","CALLE","LIBERTAD","CALLE","HIDALGO","115",,,,"0",,"COLONIA","LEANDRO VALLE",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0073","030",,,,"Fijo","20.65037496","-105.219436","2014-12"
"1965109","14067611122000513000000000U8","ESCUELA PRIMARIA LAZARO CARDENAS DEL RIO","SECRETARIA DE EDUCACION PUBLICA ","611122","Escuelas de educación primaria del sector público","11 a 30 personas","CALLE","VENUSTIANO CARRANZA","CALLE","PINO SUAREZ","CALLE","OLAS ALTAS","CALLE","BASILIO BADILLO","0","SN",,,"0",,"COLONIA","EMILIANO ZAPATA",,,,"48380","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0247","014","3222221209","AZADYZ0713@HOTMAIL.COM",,"Fijo","20.60256985","-105.23782834","2010-07"
"8447871","14067611122001241000000000U5","ESCUELA PRIMARIA LOMAS DEL VALLE","SECRETARIA DE EDUCACION PUBLICA ","611122","Escuelas de educación primaria del sector público","0 a 5 personas","CALLE","ALMENDRO","CALLE","ARRAYAN","OTRO (ESPECIFIQUE)","NINGUNO","CALLE","NINGUNO",,"SN",,,,,"COLONIA","COLINAS DEL VALLE",,,,"48265","14","JALISCO","067","Puerto Vallarta","0244","Colinas del Valle","0020","014",,,,"Fijo","20.75510691","-105.16007476","2019-11"
"1773531","14067611122000951001000000U0","ESCUELA PRIMARIA LUIS FARAH MATA","SECRETARIA DE EDUCACION PÚBLICA ","611122","Escuelas de educación primaria del sector público","6 a 10 personas","CALLE","JALISCO","CALLE","ZAPOTE","CALLE","ALMENDROS","CALLE","BUGAMBILIAS","375","SN",,,,,"COLONIA","PRIMERO DE MAYO",,,,"48280","14","JALISCO","067","Puerto Vallarta","0028","Ixtapa","2489","011",,,,"Fijo","20.71032395","-105.21495424","2014-12"
"1773617","14067611122000821001000000U5","ESCUELA PRIMARIA MA ENRIQUETA SANCHEZ ZATARAY","SECRETARIA DE EDUCACION PÚBLICA ","611122","Escuelas de educación primaria del sector público","6 a 10 personas","CALLE","CERRO COCOTERO","CALLE","COAPINOLE","CALLE","SIN NOMBRE","CALLE","MONTE CARMELO","661",,,,,,"COLONIA","LOS LLANITOS",,,,"48280","14","JALISCO","067","Puerto Vallarta","0028","Ixtapa","2722","007",,"MARIA_BADY90@HOTMAIL.COM",,"Fijo","20.70585502","-105.20101342","2014-12"
"7480710","14067611122001193000000000U8","ESCUELA PRIMARIA MANUEL LOPEZ COTILLA","SECRETARIA DE EDUCACION PUBLICA ","611122","Escuelas de educación primaria del sector público","11 a 30 personas","CALLE","PREPARATORIA","CALLE","MILENIUM","AVENIDA","FRANCISCO MEDINA ASCENCIO","AVENIDA","PRISCILIANO SÁNCHEZ","200",,,,,,"COLONIA","LA MARINA",,,,"48338","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1743","001",,,,"Fijo","20.65974771","-105.2376906","2019-11"
"6472351","14067611122001052000000000U6","ESCUELA PRIMARIA MANUEL LÓPEZ COTILLA","SECRETARIA DE EDUCACION PÚBLICA ","611122","Escuelas de educación primaria del sector público","6 a 10 personas","CARRETERA","BARRA DE NAVIDAD","PRIVADA","NINGUNO","AVENIDA","NINGUNO","CARRETERA","SIN REFERENCIA","0","SN",,,"0",,"LOCALIDAD","MISMALOYA",,,,"48294","14","JALISCO","067","Puerto Vallarta","0008","Mismaloya","0162","011",,,,"Fijo","20.53066558","-105.28949593","2016-01"
"1929162","14067611122000122000000000U8","ESCUELA PRIMARIA MARIA ELENA AGUILA GONZALEZ","SECRETARIA DE EDUCACION PÚBLICA ","611122","Escuelas de educación primaria del sector público","6 a 10 personas","CALLE","CRISANTEMO","OTRO (ESPECIFIQUE)","NINGUNO","CALLE","GLADIOLA","CALLE","PENSAMIENTO","1264",,,,,,"COLONIA","LA FLORESTA",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1118","006","3222996114",,,"Fijo","20.66698233","-105.22059564","2010-07"
"1930221","14067611122000172000000000U3","ESCUELA PRIMARIA MIGUEL HIDALGO","SECRETARIA DE EDUCACION PÚBLICA SEP ","611122","Escuelas de educación primaria del sector público","11 a 30 personas","CALLE","ALEMANIA","CALLE","24 DE JUNIO","CALLE","18 DE MARZO","CALLE","SUIZA","675",,,,,,"COLONIA","LOMAS DE COAPINOLE",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1279","016","3222248001",,,"Fijo","20.65792603","-105.20098475","2010-07"
"1774663","14067611122000932000000000U0","ESCUELA PRIMARIA MIGUEL PALOMAR Y VIZCARRA","SECRETARIA DE EDUCACION PÚBLICA ","611122","Escuelas de educación primaria del sector público","6 a 10 personas","CALLE","PEDRO VELEZ","CALLE","MIGUEL BARRAGAN","CALLE","JOSE JUSTO CORRO","CALLE","FRANCISCO GONZÁLEZ BOCANEGRA","340",,,,"0",,"COLONIA","GUADALUPE VICTORIA",,,,"48317","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2173","006",,"MPALOMAR4125@GMAIL.COM",,"Fijo","20.68233039","-105.23885736","2010-07"
"1936858","14067611122000152000000000U5","ESCUELA PRIMARIA NEZAHUALCOYOTL","SECRETARIA DE EDUCACION PÚBLICA ","611122","Escuelas de educación primaria del sector público","6 a 10 personas","CALLE","LIRIOS","CALLE","AZUCENA","CALLE","CRISANTEMOS","CALLE","GERANIO","225",,,,,,"SUPERMANZANA","DEMETRIO VALLEJO",,,,"48335","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0942","021","32222210595","NETZAHUACOYOTL4068@GMAIL.COM",,"Fijo","20.67442179","-105.24544365","2010-07"
