"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"7565931","14067621211002221000000000U5","CLINICA DENTAL MAGNO DENTAL","MAGNO DENTAL SA DE CV","621211","Consultorios dentales del sector privado","0 a 5 personas","AVENIDA","FRANCISCO MEDINA ASCENCIO","CALLE","MELCHOR OCAMPO","CALLE","ROMA","CALLE","VIENA","2038",,,,"2838","2","COLONIA","DIAZ ORDAZ",,,,"48310","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1669","003",,,,"Fijo","20.63663745","-105.23153074","2019-11"
"8984358","14067621211001791000000000U8","CLINICA DENTAL MINT DENTAL CARE",,"621211","Consultorios dentales del sector privado","0 a 5 personas","CALLE","MERIDA","ANDADOR","MERIDA","CALLE","ALDANACA","CALLE","LUIS DONALDO COLOSIO","120",,,,,,"COLONIA","VERSALLES",,,,"48310","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0105","016",,"DRA.GCARRILLO@LIVE.COM.MX",,"Fijo","20.63218981","-105.22781607","2019-11"
"8983705","14067621211001751000000000U2","CLINICA DENTAL MT",,"621211","Consultorios dentales del sector privado","0 a 5 personas","CALLE","VERACRUZ","CALLE","INDEPENDENCIA","CALLE","20 DE NOVIEMBRE","CALLE","ETZIQUIO CORONA","238","1 2",,,,,"COLONIA","EL PITILLAL",,,,"48298","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0552","014","3221390814",,,"Fijo","20.65358534","-105.22165932","2019-11"
"1908290","14067621211001091001000000U3","CLINICA DENTAL NUEVA DENTAL MEXICO",,"621211","Consultorios dentales del sector privado","6 a 10 personas","AVENIDA","LOS TULES","AVENIDA","LOS TULES","AVENIDA","FLUVIAL","AVENIDA","FRANCISCO MEDINA ASCENCIO","178",,"CENTRO Y PLAZA COMERCIAL","PLANTA BAJA","4","B","COLONIA","ZONA HOTELERA","CENTRO Y PLAZA COMERCIAL","PLAZA CARACOL","B","48333","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2582","036","32235331","DR.EDGARHERRERA@HOTMAIL.COM","WWW.DENTISTAPUERTOVALLARTA.COM","Fijo","20.64189845","-105.23161698","2014-12"
"9007572","14067621211001831000000000U2","CLINICA DENTAL OCONNOR DENTAL CARE",,"621211","Consultorios dentales del sector privado","0 a 5 personas","AVENIDA","FRANCISCO MEDINA ASCENCIO","AVENIDA","LOS TULES","AVENIDA","FLUVIAL VALLARTA","AVENIDA","FLUVIAL VALLARTA","2","K.M. 2.5","CENTRO Y PLAZA COMERCIAL","PISO 1","1","OFI","COLONIA","LOS TABACHINES","CENTRO Y PLAZA COMERCIAL","PLAZA CARACOL","OFI","48333","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2582","036","3221839286",,,"Fijo","20.64040343","-105.23391674","2019-11"
"7564838","14067621211002171000000000U2","CLINICA DENTAL ODENTAL",,"621211","Consultorios dentales del sector privado","0 a 5 personas","CALLE","GUERRERO","CALLE","HIDALGO","CALLE","MATAMOROS","CALLE","ZARAGOZA","281","A",,,,,"COLONIA","PUERTO VALLARTA CENTRO",,,,"48300","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0247","033","3222226777","DRA.KORA_CORTES@HOTMAIL.COM",,"Fijo","20.60742333","-105.23528079","2019-11"
"1778373","14067621211001611000000000M8","CLINICA DENTAL OMEGA",,"621211","Consultorios dentales del sector privado","0 a 5 personas","CALLE","SAN SALVADOR","CALLE","ECUADOR","CALLE","BOLIVIA","CALLE","NICARAGUA","396",,,,,,"COLONIA","5 DE DICIEMBRE",,,,"48350","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0181","002","3221321692","COSMETICART@HOTMAIL.COM",,"Fijo","20.6202401","-105.22808323","2014-12"
"1908275","14067621211000021001000000U1","CLINICA DENTAL PALMAR DE ARAMARA",,"621211","Consultorios dentales del sector privado","6 a 10 personas","CALLE","OCEANO PACIFICO PONIENTE","CALLE","MAR CARIBE","AVENIDA","PRISCILIANO SANCHEZ","CALLE","OCÉANO PACÍFICO PONIENTE","108",,"EDIFICIO SIN NOMBRE","PISO 1","112",,"COLONIA","PALMAR DE ARAMARA",,,,"48314","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0834","017","3222932049","DENTALARAMARA@HOTMAIL.COM",,"Fijo","20.65465934","-105.23561162","2010-07"
"1963725","14067621211000411000000000U4","CLINICA DENTAL PERFEC SMILE",,"621211","Consultorios dentales del sector privado","0 a 5 personas","CALLE","INSURGENTES","CALLE","AQUILES SERDAN","OTRO (ESPECIFIQUE)","NINGUNO","CALLE","JACARANDAS","135",,,,"0",,"COLONIA","EMILIANO ZAPATA",,,,"48380","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0251","033","3221011961",,,"Fijo","20.60510824","-105.23409034","2010-07"
"1907146","14067621211001053000000000U3","CLINICA DENTAL PLAZA MARINA","CLINICA DENTAL PLAZA MARINA SC","621211","Consultorios dentales del sector privado","6 a 10 personas","AVENIDA","FRANCISCO MEDINA ASCENCIO","CALLE","ALBATROS","CALLE","GANSOS","CALLE","GANSOS","8",,"CENTRO Y PLAZA COMERCIAL","PLANTA BAJA","26","G 26 A","COLONIA","MARINA VALLARTA","CENTRO Y PLAZA COMERCIAL","PLAZA MARINA","G 26 A","48335","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0726","011",,,,"Fijo","20.67251641","-105.2504509","2010-07"
"9007959","14067621211001881000000000U7","CLINICA DENTAL PV SMILE",,"621211","Consultorios dentales del sector privado","0 a 5 personas","CALLE","VENECIA","CALLE","RIO AMARILLO","CALLE","ESPAÑA","CALLE","ROMA","290",,,,"0",,"RESIDENCIAL","DIAZ ORDAZ",,,,"48312","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0302","057","3222248879","PVSMILE@GMAIL.COM",,"Fijo","20.64073006","-105.22948302","2019-11"
"1777907","14067621211001571000000000U4","CLINICA DENTAL VALLARTA",,"621211","Consultorios dentales del sector privado","0 a 5 personas","CALLE","BERLIN","CALLE","RAFAEL OSUNA","AVENIDA","FRANCISCO VILLA","CALLE","MÉRIDA","162",,,,"1",,"COLONIA","VERSALLES",,,,"48310","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0105","032","3221889370","DRAGCARRILLO@LIVE.COM",,"Fijo","20.63231321","-105.22625678","2014-12"
"1911262","14067621211001002000000000U0","CLINICA DENTAL VICTORIA",,"621211","Consultorios dentales del sector privado","0 a 5 personas","AVENIDA","FRANCISCO VILLA","AVENIDA","FRANCISCO MEDINA ASCENCIO","AVENIDA","LAS AMERICAS","AVENIDA","FRANCISCO MEDINA ASCENCIO","111",,,,"2",,"COLONIA","OLIMPICA",,,,"48330","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0124","047","3221391119","MARTHADENTAL@HOTMAIL.COM","WWW.CLINICADENTALVICTORIA.COM.MX","Fijo","20.62589033","-105.22954839","2010-07"
"1928474","14067621211000681001000000U2","CLINICA DENTAL VILLALVA",,"621211","Consultorios dentales del sector privado","6 a 10 personas","CALLE","INDEPENDENCIA","CALLE","ABASOLO","CALLE","HIDALGO","CALLE","20 DE NOVIEMBRE","165","B",,,,,"COLONIA","PITILLAL CENTRO",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0073","019",,,,"Fijo","20.65247244","-105.21965125","2010-07"
"7480717","14067621211001691000000000U0","CLINICA DENTAL WHITE & PINK DENTAL",,"621211","Consultorios dentales del sector privado","0 a 5 personas","AVENIDA","DE LOS GRANDES LAGOS","AVENIDA","PRISCILIANO SANCHEZ","CALLE","NINGUNO","CALLE","LAGO ERIE","303","28",,,,,"RESIDENCIAL","FLUVIAL VALLARTA",,,,"48312","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2582","029",,,,"Fijo","20.6540933","-105.22543558","2019-11"
"6709536","14067621115000021000000000U4","CLINICA ESPECIALISTA PEDIATRIK","MEDICOS ESPECIALISTAS DE LA COSTA SA DE CV","621115","Clínicas de consultorios médicos del sector privado","0 a 5 personas","AVENIDA","DE LOS GRANDES LAGOS","CALLE","RIO POTOMAC","CALLE","CARLOS JONGUITUD BARRIOS","CALLE","RÍO MICHIGAN","218","A",,,,"A","RESIDENCIAL","LOS TABACHINES",,,,"48312","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2597","025","3221323482","MAICOPED@HOTMAIL.COM","WWW.PEDIATRIKESPECIALISTAS.COM","Fijo","20.64720342","-105.22626942","2016-01"
"9007731","14067621111001041000000000U0","CLINICA ESTETICA BIOSILUETTE",,"621111","Consultorios de medicina general del sector privado","0 a 5 personas","AVENIDA","LOS TULES","CALLE","VIENA","CALLE","ESPAÑA","PRIVADA","MELCHOR OCAMPO","136",,"HOSPITAL, CENTRO MEDICO O CLINICA","PISO 2","210","211","COLONIA","CONDOMINIO PUERTO DE LUNA","HOSPITAL, CENTRO MEDICO O CLINICA","VALLARTA MEDICAL CENTER","211","48310","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2582","038","3222450968","BIOSILUETTE@GMAIL.COM",,"Fijo","20.64000618","-105.23209546","2019-11"
"7480642","14067621391000131000000000U8","CLINICA ESTETICA POLIMEDICA",,"621391","Consultorios de nutriólogos y dietistas del sector privado","0 a 5 personas","CALLE","POLITECNICO NACIONAL","CALLE","FACULTAD DE DERECHO","CALLE","ESCUELA DE AGRICULTURA","CALLE","PRIMARIA","122",,,,,,"COLONIA","EDUCACION",,,,"48338","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1743","002",,,,"Fijo","20.66002207","-105.23965662","2019-11"
"1932771","14067624191000652000000000U4","CLINICA HORIZONTE DE PAZ","CLINICA HORIZONTE DE PAZ AC","624191","Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones","6 a 10 personas","CALLE","NAYARIT","CALLE","LAZARO CARDENAS","CALLE","AZALEA","CALLE","BUGAMBILIAS",,"SN",,,,,"COLONIA","24 DE FEBRERO",,,,"48280","14","JALISCO","067","Puerto Vallarta","0028","Ixtapa","0603","040","3222810644","HORIZONTEDEPAZ.AC@HOTMAIL.COM",,"Fijo","20.7114358","-105.21208924","2014-12"
"1965119","14067622112000053000000000U3","CLINICA HOSPITAL I S S S T E","INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO ","622112","Hospitales generales del sector público","101 a 250 personas","CALLE","CARLOS JONGUITUD BARRIOS","CALLE","LAGO TITICACA","CALLE","FRANCISCO VILLA","CALLE","CARLOS JONGUITUD BARRIOS",,"SN",,,,,"COLONIA","FOVISSSTE 100",,,,"48326","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2597","021",,,"WWW.ISSSTE.GOB.MX","Fijo","20.64677701","-105.22039069","2010-07"
"1910713","14067622311000083000000000U8","CLINICA LAS PALMAS","GRUPO SANCHEZ REGALADO SC","622311","Hospitales del sector privado de otras especialidades médicas","11 a 30 personas","PRIVADA","MIRAMAR","CALLE","ECUADOR","CALLE","MATAMOROS","CALLE","31 DE OCTUBRE","859",,,,,,"COLONIA","PUERTO VALLARTA CENTRO",,,,"48300","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0213","001",,"CLINICALASPALMAS@HOTMAIL.COM",,"Fijo","20.6125667","-105.23056552","2010-07"
"1915811","14067622311000011000000000M9","CLÍNICA MAXILOFACIAL",,"621211","Consultorios dentales del sector privado","0 a 5 personas","CALLE","RODOLFO GOMEZ","CALLE","AMAPAS","CALLE","OLAS ALTAS","CALLE","PÚLPITO","140",,,,,,"COLONIA","EL PALMAR",,,,"48380","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0270","035",,,"WWW.DENTALMED.COM","Fijo","20.60013947","-105.23775263","2010-07"
"1908351","14067621991000011000052050S9","CLINICA MEDICA DE VACUNACION EVITARE","CLINICA MEDICA EVITARE S DE RL DE CV","621991","Servicios de bancos de órganos, bancos de sangre y otros servicios auxiliares al tratamiento médico prestados por el sector privado","0 a 5 personas","AVENIDA","LOS TULES","AVENIDA","LOS TULES","CALLE","SIN REFERENCIA","AVENIDA","FLUVIAL VALLARTA","178",,"CENTRO Y PLAZA COMERCIAL","PLANTA BAJA",,,"COLONIA","LOS TABACHINES","CENTRO Y PLAZA COMERCIAL","PLAZA CARACOL","178","48333","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2582","036","3222247830",,,"Fijo","20.64189845","-105.23161698","2010-07"
"1911223","14067622311000041010000000U6","CLINICA MEDICA FISICA Y DE REHABILITACION",,"621341","Consultorios del sector privado de audiología y de terapia ocupacional, física y del lenguaje","0 a 5 personas","AVENIDA","DE LOS TULES","CALLE","PASEO DEL CANARIO","CALLE","PASEO DEL SALMON","CALLE","PASEO DEL ACANTO","373",,,,,,"COLONIA","JARDINES VALLATA",,,,"48318","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2309","032",,,,"Fijo","20.63833959","-105.2186224","2010-07"
"1909521","14067621113000351000000000U0","CLINICA MEDICA NUTRICIONAL",,"621391","Consultorios de nutriólogos y dietistas del sector privado","0 a 5 personas","AVENIDA","MEXICO","CALLE","HONDURAS","CALLE","PANAMA","CALLE","PARAGUAY","1241",,,,"0",,"COLONIA","5 DE DICIEMBRE",,,,"48350","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0181","037","3221505548","DRARACELIAALCARAZ@HOTMAIL.COM","DRAARACELIAALCARAZ.WIXSITIE.COM","Fijo","20.61878955","-105.23134254","2010-07"
"8984624","14067621115000111000000000U3","CLINICA MEDICA VERSALIA","CLINICA MEDICA VERSALIA ","621115","Clínicas de consultorios médicos del sector privado","0 a 5 personas","CALLE","VIENA","CALLE","BERNA","CALLE","RAFAEL OSUNA","CALLE","MILÁN","350","2",,,,,"COLONIA","VERSALLES",,,,"48310","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1673","006","3221369693","CLINICAVERSALIA@GMAIL.COM",,"Fijo","20.63492084","-105.22581572","2019-11"
"9257840","14067621391000312000000000U4","CLINICA NUTRICION DE REYES",,"621391","Consultorios de nutriólogos y dietistas del sector privado","6 a 10 personas","CALLE","ECUADOR","CALLE","RIO GUAYAQUIL","CALLE","BRASILIA","CALLE","COSTA RICA","1494","A",,,,,"COLONIA","LAZARO CARDENAS",,,,"48330","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0124","023",,,,"Fijo","20.62319917","-105.22711846","2020-11"
"1928235","14067621113000391001000000U6","CLINICA OFTAMOLIGICA OCEAN VISION",,"621113","Consultorios de medicina especializada del sector privado","6 a 10 personas","AVENIDA","PRISCILIANO SANCHEZ","CALLE","INDEPENDENCIA","CALLE","ETZIQUIO CORONA","CALLE","INDEPENDENCIA","103",,,,,,"COLONIA","BOBADILLA",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0552","024","3222937797","AVARGAZG07@YAHOO.COM.MX",,"Fijo","20.65287334","-105.22171608","2010-07"
"1908585","14067621113000321000000000U3","CLINICA ORTOPEDICA DEL DOCTOR CORDOVA",,"621115","Clínicas de consultorios médicos del sector privado","0 a 5 personas","CALLE","HAMBURGO","CALLE","VIENA","CALLE","YUGOSLAVIA","AVENIDA","FRANCISCO VILLA",,"SN",,,,,"CIUDAD","VERSALLES",,,,"48310","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0302","018",,"CARLOS2650@HOTMAIL.COM",,"Fijo","20.63600049","-105.22705436","2010-07"
"1928774","14067622311000073000000000U9","CLINICA SAN ANTONIO DE VALLARTA","CLINICA SAN ANTONIO DE VALLARTA SC","622311","Hospitales del sector privado de otras especialidades médicas","6 a 10 personas","CALLE","24 DE FEBRERO","CALLE","REPUBLICA DEL ECUADOR","CALLE","REPUBLICA DEL PERU","CALLE","REVOLUCIÓN","660",,,,,,"COLONIA","COAPINOLE",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0590","019","3222240127",,,"Fijo","20.65261538","-105.21041428","2010-07"
"7481015","14067621115000063000000000U6","CLINICA SANMARE","SANMARE HEALTH CARE GROUP S DE RL DE CV","621115","Clínicas de consultorios médicos del sector privado","11 a 30 personas","AVENIDA","FRANCISCO MEDINA ASCENCIO","AVENIDA","DE LAS ÁGUILAS","CALLE","PLAYA DE ORO","AVENIDA","LAS GARZAS","2735","9",,,,,"COLONIA","ZONA HOTELERA NORTE",,,,"48314","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","029A","005",,"CARLOS@SANMARE.MX","WWW.SANMARE.MX","Fijo","20.65146799","-105.24091456","2019-11"
"1777981","14067621113000471000000000S6","CLINICA TERAPEUTICA HOMEOPATICA",,"621113","Consultorios de medicina especializada del sector privado","0 a 5 personas","PROLONGACION","BRASIL","AVENIDA","LAS AMERICAS","CALLE","SIERRA ROCALLOSA","PROLONGACION","BOLIVIA","1634",,,,,,"COLONIA","LAZARO CARDENAS",,,,"48330","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0105","024","3222223945","PIENSAYACTUA@HOTMAIL.COM",,"Fijo","20.62622587","-105.22780287","2014-12"
"9008068","14067621391000221000000000U7","CLINQCARE CONSULTORIO MEDICO NUTRICIONAL",,"621391","Consultorios de nutriólogos y dietistas del sector privado","0 a 5 personas","CALLE","VIENA","CALLE","HAVRE","CALLE","NIZA","CALLE","YUGOSLAVIA","157","A",,,,,"COLONIA","DIAZ ORDAZ",,,,"48310","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0302","012","32215005291","CYNTHIANUTRICION@GMAIL.COM","NUTRIOLOGACYNTHIASANDOVAL.COM","Fijo","20.63719871","-105.2291243","2019-11"
"1908783","14067621113000341000000000U1","COLPOSCOPIA Y PATOLOGIA DEL TRACTO GENITAL INFERIOR",,"621113","Consultorios de medicina especializada del sector privado","0 a 5 personas","CALLE","ZENZONTLE","CALLE","TUCAN","CALLE","PAVO REAL","CALLE","CANARIO","102","A",,,,,"FRACCIONAMIENTO","LAS ARALIAS",,,,"48328","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0444","015","3222255023",,,"Fijo","20.6396384","-105.21770498","2010-07"
"7480905","14067621111000861000000000U2","COLSULTURIO DENTAL",,"621111","Consultorios de medicina general del sector privado","0 a 5 personas","AVENIDA","PRISCILIANO SANCHEZ","CALLE","OCEANO ATLANTICO","CALLE","CUPURRI","CALLE","MARÍA MONTESSORI","100",,,,,,"COLONIA","PALMAR DE ARAMARA",,,,"48314","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0478","022",,,,"Fijo","20.65489188","-105.23320094","2019-11"
"8703118","14067624199000083000000000U5","COMUNICACION SOCIAL Y RELACIONES PUBLICAS","H. AYUNTAMIENTO DE PUERTO VALLARTA ","624199","Otros servicios de orientación y trabajo social prestados por el sector público","11 a 30 personas","CALLE","PASEO DE LAS PALMAS","CALLE","HEROES DE LA PATRIA","CALLE","PASEO DE LAS PALMAS","AVENIDA","EMILIANO ZAPATA","533",,,,,,"COLONIA","SANTA MARIA",,,,"48320","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0849","012",,,,"Fijo","20.62674911","-105.22392101","2019-11"
"1777216","14067621398000221000000000U2","CONMSULTORIO DE ACUPUNTURA Y BIOMAGNETICA",,"621398","Otros consultorios del sector privado para el cuidado de la salud","0 a 5 personas","CALLE","RUISEÑOR","CALLE","CARDENAL","CALLE","PAVO REAL","AVENIDA","PEZ VELA","227",,,,,,"COLONIA","FRACCIONAMIENTO LAS GAVIOTAS",,,,"48328","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2309","001",,,,"Fijo","20.63919078","-105.21447335","2014-12"
"1911063","14067621111000331000000000U6","CONSULMED",,"621111","Consultorios de medicina general del sector privado","0 a 5 personas","CALLE","MILAN","CALLE","ALDANACA","AVENIDA","FRANCIA","CALLE","NINGUNO","255","G",,,,,"COLONIA","VERSALLES",,,,"48310","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1673","022","3222258321",,,"Fijo","20.63574569","-105.22812379","2010-07"
"8984417","14067621111000941000000000U2","CONSULORIO SIN NOMBRE CIRUGIA GENERAL Y ENDOSCOPIA DIGESTIVA",,"621111","Consultorios de medicina general del sector privado","0 a 5 personas","CALLE","ALONDRA","CALLE","FLAMINGOS","CALLE","FRANCISCO VILLA","CALLE","CARDENAL","101","A",,,,,"COLONIA","FOVISSSTE 96",,,,"48328","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","171A","022","0455531435531","DRCALOSGTZ@GMAIL.COM","WWW.DOCTORVALLARTA.COM","Fijo","20.64375758","-105.22051679","2019-11"
"7614615","14067621111001081000000000U6","CONSULTA GENERAL PETER FLETCHER GORDON",,"621111","Consultorios de medicina general del sector privado","0 a 5 personas","AVENIDA","LOS TULES","CALLE","VIENA","CALLE","ESPAÑA","PRIVADA","MELCHOR OCAMPO","116",,"MEDICA VALLARTA","PISO 2","14",,"COLONIA","DIAZ ORDAZ","HOSPITAL, CENTRO MEDICO O CLINICA","MEDICA VALLARTA","14","48310","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2582","038","3222931553","PGORDONMAIDA@GMAIL.COM",,"Fijo","20.63971971","-105.23220651","2019-11"
"7614620","14067621111001091000000000U5","CONSULTA OTORRINOLARINGOLOGO JOSE DE JESUS ORTIZ ORTEGA",,"621111","Consultorios de medicina general del sector privado","0 a 5 personas","AVENIDA","LOS TULES","CALLE","VIENA","CALLE","ESPAÑA","PRIVADA","MELCHOR OCAMPO","116",,"HOSPITAL, CENTRO MEDICO O CLINICA","PISO 1","10",,"COLONIA","DIAZ ORDAZ","HOSPITAL, CENTRO MEDICO O CLINICA","MEDICA VALLARTA","10","48310","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2582","038","3222940271","DR.J.ORTIZ17@GMAIL.COM",,"Fijo","20.63971971","-105.23220651","2019-11"
"1907186","14067621331000021000000000U7","CONSULTAS PSICOLOGICAS CENTRO TERAPEUTICO",,"621331","Consultorios de psicología del sector privado","0 a 5 personas","AVENIDA","FRANCISCO MEDINA ASCENCIO","CALLE","ALBATROS","CALLE","GANSOS","CALLE","ALBATROS","8",,"CENTRO Y PLAZA COMERCIAL","PLANTA BAJA",,"E","COLONIA","MARINA VALLARTA","CENTRO Y PLAZA COMERCIAL","PLAZA MARINA","E8","48335","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0726","011","322224683","NOE.RODRIGUEZ@GMAIL.COM",,"Fijo","20.67251641","-105.2504509","2010-07"
"6744247","14067621115000043000000000U8","CONSULTORA DE CIRUJANOS DEL PACIFICO","CONSULTORA DE CIRUJANOS DEL PACIFICO SC","621115","Clínicas de consultorios médicos del sector privado","11 a 30 personas","CALLE","RIO AMARILLO","CALLE","VENECIA","CALLE","ROMA","CALLE","ESPAÑA","239","A",,,"0",,"RESIDENCIAL","FLUVIAL VALLARTA",,,,"48312","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0302","057",,"CONSULTORA84@GMAIL.COM",,"Fijo","20.64090966","-105.22860344","2016-10"
